,Word,Count
616,the full employment budget,1
307,counsellor for domestic affairs,1
306,an energy development trust fund,1
619,federal with state,1
620,the environmental protection agency ',1
621,improving management,1
622,the new federalism,1
304,the united nations conference,1
624,the consumer product safety commission,1
626,national heart institute,1
611,--14 .,1
627,the american heart association,1
301,order superseded,1
629,the american hospital association house,1
300,the federal register,1
631,national government,1
632,state of ',1
633,the union message,1
634,the american hospital association,1
635,health maintenance organizations,1
299,mediate,1
637,health insurance,1
638,medicare plan,1
308,state of the union and budget messages,1
610,the economic report,1
581,--the council on economic policy,1
314,state for economic affairs,1
582,--the council on international economic policy,1
318,office of management and budget executive director,1
584,--the federal disaster assistance administration,1
317,federal maritime commission special representative for trade negotiations director,1
586,nuclear energy commission,1
587,legal service corporation,1
588,my administration,1
589,"the commission on executive , legislative and judicial salaries",1
590,the geneva peace conference,1
591,liaison,1
316,export-import bank,1
315,antitrust division,1
595,security council resolutions,1
609,vii,1
596,the labor committee,1
312,the occupational safety and health review commission,1
598,the office of the presidency of the united states,1
311,report on occupational safety and health,1
600,the purdue glee club,1
601,purdue,1
602,the new york avenue presbyterian church,1
603,the universal being,1
604,confederate,1
605,second inaugural,1
309,laird,1
608,commission on industrial peace,1
520,the law enforcement assistance administration,1
517,privacy,1
296,the administrator and state,1
362,the armed services committees,1
422,energy data,1
423,"analysis , oil and gas",1
424,energy conservation,1
425,the energy division of the cost of living council,1
426,project independence energy,1
427,the elk hills reserve,1
428,mined area protection a mined area protection act,1
429,the house committee,1
430,interior and insular affairs,1
432,drilling investment credit,1
433,mined area protection act,1
434,the federal energy effort,1
436,atomic energy commission,1
420,energy information center,1
437,the nuclear energy commission,1
440,the national oceanic and atmospheric administration of the department of commerce,1
441,the corps of engineers,1
442,fla,1
443,labels energy,1
444,outer continental shelf development,1
445,outer continental shelf,1
358,the civil aeronautics board,1
357,the national health strategy,1
449,the senate subcommittee on education,1
450,resource implementation,1
451,professional development,1
421,the offices of petroleum allocation,1
364,state of california,1
453,special centers and services,1
399,"the ""committee",1
386,the society of pilgrims,1
387,energy action group,1
388,opec,1
389,organization of petroleum exporting countries,1
381,branch,1
391,"domestic and international business , department of commerce",1
392,domestic commerce,1
380,the office of the president,1
395,the european space research organization,1
396,the office of education,1
397,a federal interagency committee on education,1
398,"the ""federal interagency committee on education",1
372,secretaries of state,1
365,the house agriculture committee,1
404,the general assembly of the united nations,1
406,national commission,1
407,the eisenhower administration,1
408,the chiefs of staff,1
369,transportation brinegar,1
410,utilities,1
411,the naval vessel register,1
412,the united states treasury department,1
368,penn central,1
414,title vi,1
415,the organization for economic cooperation and development,1
417,the elk hills naval petroleum reserve,1
452,innovation and development,1
454,the nation is school assistance in federally affected areas,1
516,the federal courts,1
502,assisting school desegregation,1
490,economic development administration,1
341,the nelsen commission,1
492,the family assistance plan,1
340,the organization of the government of the district of columbia,1
339,the national capital planning commission,1
495,health resources planning,1
496,--new,1
338,the national capital housing authority,1
498,national foundation for higher education,1
499,emergency school aid,1
500,the national foundation for higher education,1
501,the fund for the improvement of post,1
503,funding elementary and secondary,1
488,the federal crop insurance corporation,1
504,non,1
337,the redevelopment land agency,1
506,equal opportunity for all americans,1
507,--the government,1
335,"the congress of july 8 , 1970",1
509,american indians,1
510,alaska native,1
334,the interagency committee on export expansion,1
333,executive committee,1
513,the cabinet committee,1
514,office of women's,1
515,the equal employment opportunity commission,1
342,district,1
487,the farmers home administration,1
