,Word,Count
1330,exact,4
1801,providing,4
1023,please,4
1807,robert,4
636,captured,4
641,potus,4
1407,relationship,4
1093,loves,4
2170,speech,4
1012,ever!,4
745,needed,4
653,http…,4
654,usa!,4
1087,tate,4
1455,along,4
1081,tickets,4
668,workers,4
1837,vice,4
851,senate,4
1194,.and,4
1529,lawyer,4
845,still,4
2076,badly,4
692,deep,4
1517,week,4
1073,jeff,4
1396,weeks,4
1255,incorrect,4
572,yesterday,4
2489,driving,4
59,again!,4
127,meeting,4
426,stories,4
2336,narrative,4
381,special,4
2735,appropriate,4
376,level,4
3222,autism,4
70,called,4
2815,intelligence,4
292,rather,4
2356,inspector,4
2368,@hughhewitt,4
3510,best,4
2961,honor,4
437,agree!,4
2381,lied,4
197,respected,4
302,@tomfitton,4
2844,florida,4
306,voters,4
2423,families,4
2677,drug,4
15,secured,4
263,investigation,4
246,third,4
3678,exist,4
2903,leadership,4
416,secret,4
398,investigate,4
2432,2018,4
304,million,4
475,@ztpetrizzo,4
2997,fundraising,4
388,double,4
454,greater,4
1654,defend,3
2960,villages,3
2924,reached,3
1659,contact,3
311,cares,3
921,nervous,3
1690,city,3
300,voter,3
956,rand,3
948,agreements,3
3005,place,3
997,choice,3
996,become,3
266,private,3
1575,liberal,3
3012,snakes,3
1579,evening,3
3006,mccarthy,3
980,became,3
1639,executive,3
280,@repleezeldin,3
287,kimberley,3
1617,less,3
1624,done!,3
2309,.co/i6gwghuesu,3
954,assistance,3
1633,brought,3
317,bigger,3
1787,minnesota!,3
2896,medicare,3
2884,business,3
2811,anti-trump,3
2760,politics,3
382,prosecutor,3
830,jim!,3
2722,acid,3
386,reminds,3
2712,author,3
1874,strongest,3
2700,word,3
1880,brilliant,3
396,administration,3
808,strength,3
2684,committee,3
1891,anywhere,3
2678,problems,3
1899,majority,3
408,failed,3
790,barack,3
413,conduct,3
357,@realdonaldtrump!,3
355,fired,3
2822,registered,3
1560,killing,3
909,sick,3
1750,businesses,3
1752,waiting,3
1754,kentucky,3
1761,#trumpminneapolis,3
1767,tune,3
330,simple,3
331,rules,3
1791,disgraceful,3
1820,various,3
2859,horrible,3
1792,legal,3
884,unlawful,3
2858,perhaps,3
881,honest,3
880,hope,3
2832,pressured,3
2831,raised,3
3040,school,3
1030,pick,3
1542,china!,3
1377,listen,3
1355,father,3
1357,mike,3
3562,pushed,3
77,people!,3
80,crazy!,3
1169,pushing,3
1166,speak,3
1372,steve,3
1163,operation,3
97,doral,3
1352,somebody,3
98,miami,3
99,host,3
100,site,3
103,search,3
116,using,3
1387,agricultural,3
1393,large,3
1136,sound,3
1398,financial,3
3581,slams,3
66,jill,3
1019,hispanic,3
1230,probably,3
5,minor,3
7,ended,3
1248,pollster,3
9,areas,3
1260,mention,3
1268,wow!,3
1269,forced,3
1271,chinese,3
20,ending,3
1300,mess,3
1186,enemy,3
1225,prisoners,3
1315,smart,3
1322,close,3
49,women,3
3681,attempted,3
53,.@realdonaldtrump,3
1198,protecting,3
3643,nadler,3
1344,republic,3
1404,tariffs,3
1409,phase,3
1410,head,3
3153,market,3
1490,clue,3
199,green,3
3181,course,3
3169,impeaching,3
213,enthusiasm,3
1046,transcribed,3
1045,actual,3
220,pelosi's,3
1502,story!,3
3152,stock,3
3440,type,3
1034,entire,3
3144,prescription,3
1506,attacking,3
1031,copy,3
779,history!,3
1511,@ericbolling,3
3135,class,3
240,this!,3
1021,month,3
1061,lose,3
1063,victory,3
1482,@erictrump,3
1478,price,3
1416,supposedly,3
3421,accuser,3
142,usual,3
1111,vets,3
3355,illegally,3
1109,matt,3
1108,continues,3
3337,changed,3
1442,iraq,3
3328,.they,3
3277,antonio,3
1450,side,3
1460,decision,3
3257,inauguration,3
1461,asking,3
182,held,3
3251,time!,3
3211,charges,3
1474,tried,3
2655,latest,3
2899,healthcare,3
2592,attorney,3
757,party!,3
614,likewise,3
1992,daca,3
1991,benefit,3
640,@vvfriedman,3
1982,federal,3
435,hard!,3
606,spoke,3
2547,baker,3
2243,request,3
695,understand,3
748,everybody,3
1980,unable,3
554,meetings,3
2331,@johncornyn,3
2566,peter,3
558,leaks,3
2248,standing,3
2164,union,3
593,leaving,3
647,cutting,3
2158,cops,3
2151,runoff!,3
2540,therefore,3
2551,chuck,3
2607,drain,3
532,michael,3
2014,icig,3
2386,incomes,3
2031,the…,3
714,arrived,3
715,airlines,3
518,votes,3
2200,department,3
2405,@trish_regan,3
2587,complaint,3
2020,hearing,3
2015,hoax!,3
2590,graham,3
441,update,3
468,disgrace,3
469,name,3
530,2020!,3
2001,@ingrahamangle,3
449,enemies,3
620,instead,3
619,thinking,3
509,telling,3
445,tied,3
2603,begged,3
2531,form,3
521,voted,3
1958,whistleblowers,3
657,factory,3
2644,lucky,3
1971,failing,3
2137,california,3
2273,shut,3
2136,prices,3
2640,handed,3
681,blatant,3
2291,japan,3
1937,known,3
562,stick,3
676,open,3
583,experience,3
2105,allow,3
772,agenda,3
1956,staff,3
2277,@parscale,3
1955,democratic,3
2139,guess,3
2524,guilty,3
1,.co/knvqf6jdil,3
1975,considering,3
671,#trumprallydallas,3
2495,future,3
759,engaged,3
422,constitutional,3
2310,@mzhemingway,3
3159,electrified,2
2181,abandoned,2
3162,spikes,2
1431,dealing,2
2394,alleged,2
3160,fence,2
2188,listening,2
1497,explained,2
2488,except,2
3442,big!,2
1411,directly,2
3163,standards,2
1495,poor,2
3368,@gopleader,2
2123,bret,2
3397,aware,2
3420,addition,2
2124,baier,2
3430,inaccurate,2
3439,seeking,2
1499,.co/lwcwvpeiqn,2
1420,birthday,2
1498,.co/ybmyosgdk3,2
2129,excuses,2
3441,districts,2
3161,sharp,2
1424,world,2
1417,safe,2
2397,.co/4zenoqpq11,2
2414,truth,2
3413,.co/tajlorpfze,2
2179,mahalet,2
1476,unfortunately,2
2175,expected,2
3190,however,2
3267,@kia,2
3266,@hyundai,2
3265,.co/jiioe2a2jf,2
1456,turkish,2
1457,change,2
1459,idea,2
1486,trillion,2
2486,increased,2
2150,saturday,2
3269,venture,2
3224,.co/zqbttlbgmp,2
3223,bill!,2
2459,stronger,2
2148,basically,2
3217,especially,2
2460,picture,2
3196,learn,2
2470,include,2
1453,closely,2
3185,patrol,2
3340,shape,2
3310,team,2
3172,sick!,2
2133,wealth,2
3193,surprise!,2
1438,legislation,2
2427,@doranimated,2
2429,surprised,2
1491,proven,2
3314,world!,2
3281,write,2
2138,higher,2
1444,fought,2
2431,january,2
3276,truck,2
3275,navistar,2
2168,frey,2
3273,@apple,2
3271,autonomous,2
3270,develop,2
3268,@aptiv,2
2648,policies,2
3444,.co/w6o2jkaxz7,2
3724,bias,2
3774,.co/hki6su3hsr,2
3762,@kellyannepolls,2
3753,.co/uei4u4lpts,2
1311,end!,2
1312,harry,2
3752,work!,2
3751,.co/bzicekn8hy,2
2272,tries,2
3729,extortion,2
1319,seem,2
2270,@toddstarnes,2
3783,direct,2
1323,determine,2
3699,accurate,2
3692,purposely,2
3682,defraud,2
2265,supporters,2
2264,hurting,2
3680,desperate,2
3679,.sound,2
2253,forget,2
2329,changes,2
1308,coming!,2
3797,.co/u4pig5lplx,2
3645,.co/szt60k4sw3,2
2323,lawmakers,2
3943,@cspan,2
3861,qui…,2
2308,book!,2
2306,impeached!,2
2304,plan,2
2312,winning,2
3835,.co/zzfwxhv5ua,2
3834,@lindseygrahamsc!,2
3833,sooooo,2
2313,supposed,2
3832,.co/dhcgpweome,2
1304,releasing,2
3831,@kevinomccarthy!,2
1279,scott,2
1282,anguilla,2
1284,properly,2
2279,abuse,2
1297,day!,2
3820,@stevedoocy,2
3819,inaugurated,2
3807,investigations,2
3798,.co/vmhkzpups4,2
1337,trashing,2
1341,wake,2
1400,aspects,2
3478,@bulldawgderek,2
2207,steal,2
1381,stupid,2
3482,brother!,2
2206,race,2
3481,preach,2
3480,amen,2
3479,sunday,2
2117,@byronyork,2
1383,@greggutfeld,2
2201,kind,2
3476,shreds,2
3487,sure,2
3475,tore,2
1389,patriot,2
3474,@rjccw,2
2382,investigators,2
3464,showing,2
1395,product,2
2194,officers,2
1397,started!,2
2384,data,2
1399,services,2
1378,dirt,2
2214,importantly,2
2249,guest,2
2237,trading,2
1345,@oann,2
3640,harassment!,2
3621,infrastructure,2
3612,hoax,2
3602,cruz,2
2244,pastor,2
1354,wallace,2
2337,.co…,2
3572,turner,2
2350,trust,2
2235,currency,2
3491,@edhenry,2
3550,ratcliffe,2
2229,remaining,2
3548,mentioned,2
1364,requests,2
3542,none,2
1366,states!,2
2217,tweet,2
2371,@washingtonpost,2
3499,specifically,2
2377,official,2
3158,alligators,2
1525,giuliani,2
3157,stuffed,2
2620,pure,2
2621,simple!,2
1981,fill,2
1821,reasons,2
2826,lamestream,2
2623,playing,2
2819,framed,2
1828,fast,2
2817,presidency,2
1833,warmer,2
1835,recent,2
1979,else's,2
2814,launched,2
1836,past,2
2625,boss,2
2786,intel,2
1838,premier,2
2784,‘whistleblower',2
1977,continuation,2
2759,pertained,2
2756,.co/vszgfz9fis,2
2755,schiff!,2
1847,bolsonaro,2
2754,lyin',2
1816,hopefully,2
1813,senators,2
2490,declassified,2
2833,case!,2
2595,@w_terrence,2
2879,steps,2
2867,zeldin,2
2866,fairytale,2
2598,foster,2
1751,manufacturers,2
1755,farmer,2
1756,for…,2
1994,hold,2
2865,schiffs,2
2864,dagger,2
2863,hole,2
1774,board,2
2862,blown,2
1789,beautiful,2
2861,unsubstantiated,2
1987,stand,2
1984,handing,2
1796,destroyed,2
1983,judgeships,2
2617,excited,2
2857,committed,2
2839,charge,2
2745,continuing,2
1848,march,2
2626,starting,2
2741,fool,2
1887,rules!,2
2642,plus,2
2679,worse,2
1954,source,2
1943,created,2
1892,near,2
1897,@newtgingrich,2
1898,"""you",2
1941,controlled,2
2672,.co/gzh38ugdck,2
2671,.co/gw4hfdbipj,2
2670,@robertjeffress!,2
2669,.co/a6hewmnemu,2
2668,transcript”https,2
2666,blatantly,2
1920,andrew,2
1922,supreme,2
1923,volodymyr,2
1933,impeachment!,2
2663,justice!,2
1925,reporters,2
2662,unfairness,2
2661,study,2
2691,bless,2
1881,reporting,2
1968,ripped,2
2636,corruption!,2
1850,brazil,2
2740,pompous,2
1852,oecd,2
1853,membership,2
2634,obligation,2
2724,subpoena,2
1855,@jairbolsonaro,2
1856,article,2
1857,.co/hym9zathjt,2
1858,way!,2
1860,defeated,2
1879,coverage,2
2723,wash,2
1865,financially,2
1870,negotiations,2
2721,delete,2
1974,pretty,2
2708,behavior,2
1969,least,2
2707,criminal,2
1875,language,2
2702,info,2
2888,@senthomtillis,2
2004,deny,2
2900,seniors,2
1586,@shannonbream,2
3058,barr,2
3050,selling,2
3049,industry,2
2088,ending!,2
1555,mathew,2
1563,train,2
1568,@petehegseth,2
2079,wishing,2
2077,wounded,2
2544,lowest,2
3029,joining,2
2075,died,2
3022,lowlife,2
3014,moat,2
1573,polls,2
2074,policing,2
1576,governor!,2
1577,@docabraham,2
2072,spent,2
3007,forward,2
2545,event,2
2071,before!,2
2065,mass,2
1537,biggest,2
3082,@randpaul,2
3093,calls,2
1515,unprecedented,2
3156,sell,2
3145,desperately,2
2508,iran,2
2511,mostly,2
2518,decades,2
2520,deeper,2
3143,lowering,2
3136,west,2
1513,#fakenews,2
2102,questioned,2
2101,exposed,2
3108,nice,2
1516,access,2
2097,pressure”,2
3134,demean,2
3133,pompeo,2
2659,exposed!,2
1534,amendment!,2
1536,night!,2
3132,brains,2
3113,.co/qqytqg4ktt,2
3112,photograph!,2
1582,governor's,2
2995,@replouiegohmert,2
2901,socialists,2
2986,@jennaellisrives,2
1647,@minneapolispd,2
1648,#lesm,2
2563,woodward,2
1649,.co/fkol8dcnp2,2
1650,flashback,2
1653,barriers,2
2039,light,2
1658,@freedomcaucus,2
2959,.co/5wvry1rkbt,2
2935,.co/docvfm8eqi,2
2934,scale!,2
2933,closed!,2
2567,biased,2
1677,hunts,2
1678,watch!,2
1683,closed,2
1684,doors,2
1689,kansas,2
2570,calm,2
2908,affected,2
1702,average,2
2573,@senjudiciary,2
1704,refuses,2
1640,giving,2
2561,.co/xqjzzt7gsp,2
2040,bullshit,2
1616,ratings,2
1591,kerr,2
1595,pathetic,2
2058,apologize,2
1597,landed,2
2971,investigated,2
2970,duty,2
2969,absolute,2
1605,mcaleenan,2
1608,securing,2
1612,@scavino45,2
2558,wrong!,2
1638,authorized,2
1621,@lagop,2
2056,ukraine!,2
1626,acting,2
2965,#thefive,2
2964,mean,2
2962,improving,2
2049,knowing,2
2559,10th,2
1634,negotiating,2
2560,:00pm!,2
0,.co/dnfxkc8uug,2
1976,volume,2
163,related,2
1168,spoken,2
968,born,2
22,wars!,2
1128,videos,2
902,brian,2
536,democracy,2
607,@rterdogan,2
1122,charade,2
800,costly,2
972,lawyers,2
899,center!,2
528,favor,2
524,@jasonchaffetz,2
91,irrational,2
977,crash,2
297,@dailysignal,2
1112,endorsement,2
810,wisdom,2
25,bringing,2
664,companies,2
299,@judicialwatch,2
814,fronts,2
816,impossible,2
1104,pres,2
1099,endorsement!,2
1097,reeves,2
904,brian!,2
677,borders,2
147,ignoring,2
603,defeat,2
910,person!,2
463,witnesses,2
601,intended,2
464,plans,2
784,see!,2
785,.co/h1r2be2ys6,2
1157,mentioned!,2
466,simultaneously,2
788,beings,2
1145,softball,2
789,killed,2
791,leading,2
1132,reveal,2
1143,turks,2
680,socialism,2
10,resettled,2
539,current,2
19,defense,2
471,nothing!,2
1135,@tuckercarlson,2
908,pray,2
55,first!,2
967,control,2
905,meltdown,2
984,win!,2
818,.co/snuppjb4xm,2
1096,vets!,2
328,exactly,2
622,weak,2
1054,confirmed,2
1052,not!,2
855,liked,2
856,position,2
238,admin,2
340,happen!,2
862,civil,2
885,fabricating,2
307,removed,2
864,hours,2
247,anniversary,2
39,#keepamericagreat,2
508,advisor,2
123,international,2
1020,heritage,2
871,minutes,2
505,susan,2
638,progress,2
625,manner,2
503,capitol,2
626,sides,2
1015,allowing,2
1016,hearings,2
618,.this,2
233,overturn,2
1095,supports,2
989,@grahamledger,2
820,.co/ta8ii8yetp,2
1090,immigration,2
822,fast!,2
1086,@tatereeves,2
1085,nominee,2
1084,mississippi,2
825,upstairs,2
826,plain,2
661,county,2
215,elissa,2
216,slotkin,2
349,tired,2
226,noise,2
94,consider,2
54,putting,2
610,fire,2
1072,rumor,2
512,line,2
345,goalposts,2
1000,successful,2
843,denying,2
844,presid…,2
616,solution,2
849,create,2
916,schumer,2
13,combat,2
389,standard,2
584,sector,2
750,@secpompeo,2
1228,numerous,2
430,without,2
1227,rejected,2
159,withhold,2
1224,offered,2
431,evidence,2
432,often,2
262,internal,2
1217,germany,2
65,favorite,2
1213,problem,2
588,doubt,2
763,effort,2
1211,europeans,2
589,job!,2
278,sanders,2
1208,moved,2
1207,largely,2
380,starr,2
279,presiden…,2
84,winning!,2
183,justice,2
590,rick,2
735,following,2
412,@repdougcollins,2
722,texas!,2
68,asset,2
161,ukrainians,2
719,#trump2020,2
4,nicely,2
718,wait,2
270,surprise,2
402,policy,2
170,concerns,2
267,email,2
1239,strassel,2
726,ready,2
399,citizen,2
72,lover,2
179,laws,2
67,stein,2
574,maybe,2
569,saved,2
394,@charliekirk11,2
425,@brithume,2
1202,miles,2
627,chance,2
955,enforcement,2
1199,whether,2
187,@housegop,2
693,message,2
154,lewandowski,2
1188,chose,2
1187,whoever,2
1195,assad,2
6,skirmishes,2
770,obstruction,2
592,outstanding,2
1173,representatives,2
1196,land,2
377,mistake,2
185,there!,2
283,inquiry”,2
164,server,2
373,offense,2
774,loud,2
153,corey,2
690,rogue,2
375,rises,2
694,radicals,2
3055,@andrewcmccarthy,1
3068,.co/ytwey5nasj,1
3101,controversy,1
265,clinton's,1
3028,banker,1
3096,hearts',1
3027,reports,1
3097,healing❣️⁦@realdon…,1
3057,discredit,1
3100,.co/zyetocqd0m,1
3098,@josephstanley82,1
3099,"creepy""",1
3026,@trumpwarroom,1
3056,strategy,1
261,completed,1
3024,least!,1
258,@nbcnews,1
3025,.co/ngp9afp3rx,1
251,.co/kbsos1uaps,1
3060,column,1
3063,'urgent',1
3111,.co/b2lnf6bb60,1
3110,fiasco,1
3109,victory!,1
253,suppression,1
3021,congres…,1
269,violati…,1
3064,briefing,1
3065,hill,1
3066,admits,1
3067,resign!,1
3107,organization,1
3106,award,1
3105,protectors,1
3104,firm,1
3103,obtained,1
3102,documents,1
3031,2013,1
3059,@nro,1
3030,then-vp,1
3034,honored,1
3095,'change,1
3045,nationalism,1
3043,@richlowry,1
3083,prevent,1
3053,products,1
3044,share,1
257,.co/x8lyve7qco,1
3081,scoring,1
3080,duplication,1
3052,constitutionally-protected,1
3051,lawful,1
3071,hugh!,1
3079,@govtrack,1
3032,trip,1
3072,.co/so77amek5u,1
260,dept,1
3046,free”,1
3078,.co/fz9gtrd37u,1
3047,novembe…,1
3073,.co/l8xc5nnj4n,1
3077,.all,1
3076,conferences,1
3075,.co/cb99tg3xcg,1
3048,@davidafrench,1
3084,programs,1
3042,troops…,1
3041,#tx01,1
3062,asks,1
3094,prayer,1
256,course!,1
3033,chin…,1
3092,franklin,1
3074,convenient,1
3091,@nancyjkoch,1
3035,heroic,1
3036,warriors,1
3090,.co/pcank009ew,1
3037,hosted,1
249,comebacks,1
3089,kellie!,1
3088,.co/uv8xgzpshu,1
3069,support!,1
3038,saints,1
3087,richard!,1
3086,duplicat…,1
3070,.co/p6ghgbv3v9,1
3039,episcopal,1
3085,accidentally,1
3054,impair,1
3061,.co/czo…,1
222,impeac…,1
3114,.co/avmqf5tvor,1
3226,.co/nsb2vmmfe1,1
3218,relative,1
3219,currencies,1
3220,negatively,1
3221,pathetic!,1
186,.co/msboz1tbnx,1
184,.co/riindvx…,1
3225,.hiding,1
3227,hour,1
3115,employment,1
3228,lively,1
3229,simply,1
3230,nicer,1
3231,perfect”,1
3232,embarrassment,1
3233,entitled,1
3234,congratulatory,1
188,farms,1
3215,reserve,1
3214,powell,1
3213,predicted,1
3198,.people,1
3199,freedoms,1
3200,religion,1
3201,god-given,1
3202,america!,1
3203,12th,1
3204,eddie,1
3205,rispone,1
3206,ralph,1
3207,abraham,1
3208,pelosi/chuck,1
3209,stymie,1
3210,fooled,1
191,dairy,1
3212,allowed!,1
3235,unless,1
3236,.co/dota1z9gtz,1
3237,@realdonaldtrump's,1
180,statutes,1
3259,euphoria,1
3260,obama/biden,1
3261,trump/pence,1
3262,wenti,1
3263,inauguration!,1
3264,cover,1
178,disregarded,1
177,parties,1
174,mulvaney,1
173,mick,1
172,yesterday's,1
3272,technologies…,1
167,lack,1
3274,aus…,1
166,concern,1
3258,spectacular,1
3256,performance,1
3238,peop…,1
3255,judge,1
3239,@kayleighmcenany,1
3240,.@teamtrump,1
3241,10/17!,1
3242,all…,1
3243,pro-growth,1
3244,pro-worker,1
3245,landscape,1
3246,.co/reeftrxjgp,1
3247,ramping,1
3248,scand…,1
3249,70th,1
3250,people's,1
3252,.co/kmuxto8iyz,1
3253,shots,1
3254,pressu…,1
3197,conclusion,1
193,drag,1
3195,.co/7molu6utce,1
241,.co/zb5xpdks4b,1
3137,sad!,1
3138,undo,1
3139,regardless,1
3140,facts!,1
3141,.co/cq3b1bgd4l,1
3142,interested,1
235,reversing,1
